analysis_id,arm_id,section,metric,region,value,unit,reference,value_type,source,status,notes
A02,pressure_only_physics_32_taps,tap_count,v1_mode.v.corr,other,0.7087490409532666,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,accepted,Pressure-only + physics; 32 cylinder pressure taps.
A02,pressure_only_physics_32_taps,tap_count,v1_mode.v.phase_deg,other,36.298543210193266,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,accepted,Pressure-only + physics; 32 cylinder pressure taps.
A02,pressure_only_physics_32_taps,tap_count,v1_mode.v.n,whole-domain,51654,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,accepted,Pressure-only + physics; 32 cylinder pressure taps.
A02,pressure_only_physics_32_taps,tap_count,v1_mode.v.rel_L2,whole-domain,0.9982590529322467,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,accepted,Pressure-only + physics; 32 cylinder pressure taps.
A02,pressure_only_physics_32_taps,tap_count,v1_mode.v.amp_ratio,whole-domain,0.047024170317109565,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,accepted,Pressure-only + physics; 32 cylinder pressure taps.
A02,pressure_only_physics_32_taps,tap_count,v1_mode.v.corr,whole-domain,0.06884213593908428,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,accepted,Pressure-only + physics; 32 cylinder pressure taps.
A02,pressure_only_physics_32_taps,tap_count,v1_mode.v.phase_deg,whole-domain,28.49546678561774,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a02_tap_count_summary.csv,accepted,Pressure-only + physics; 32 cylinder pressure taps.
A05,prior_physics_uniform_collocation,prior_collocation,field.u.rel_L2,near-cylinder,0.0592205636203289,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.v.rel_L2,near-cylinder,0.0647122859954834,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.p.rel_L2,near-cylinder,0.017133427783846855,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.u.rel_L2,near-wake,0.16433614492416382,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.v.rel_L2,near-wake,0.4852791726589203,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.p.rel_L2,near-wake,0.3067087233066559,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.u.rel_L2,far-wake,0.18780824542045593,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.v.rel_L2,far-wake,0.4490889012813568,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.p.rel_L2,far-wake,1.5653620958328247,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.u.rel_L2,far-core,0.2100825160741806,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.v.rel_L2,far-core,0.3913930058479309,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.p.rel_L2,far-core,1.276977300643921,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.u.rel_L2,other,0.11128376424312592,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.v.rel_L2,other,0.4498370885848999,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.p.rel_L2,other,0.680185079574585,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.u.rel_L2,whole-domain,0.16075393557548523,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.v.rel_L2,whole-domain,0.3884117901325226,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,field.p.rel_L2,whole-domain,0.37669020891189575,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.rel_L2,near-cylinder,0.3986498573379578,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.amp_ratio,near-cylinder,0.8003018055450682,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.corr,near-cylinder,0.9302835550571199,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.phase_deg,near-cylinder,5.735384414413716,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.learned_contribution,near-cylinder,0.9735604090794119,dimensionless,analytical Karman prior alone,derived_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv; derived/a04_prior_only_metrics.json,accepted,"prior-alone rel_L2 minus arm rel_L2; positive means the network improved on the prior. 201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.rel_L2,near-wake,0.38383140890066564,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.amp_ratio,near-wake,0.8580118281696177,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.corr,near-wake,0.9267508026289287,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.phase_deg,near-wake,-2.4624810598168367,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.learned_contribution,near-wake,0.3119909434000074,dimensionless,analytical Karman prior alone,derived_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv; derived/a04_prior_only_metrics.json,accepted,"prior-alone rel_L2 minus arm rel_L2; positive means the network improved on the prior. 201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.rel_L2,far-wake,0.29220088919846027,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.amp_ratio,far-wake,0.8405636591923411,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.corr,far-wake,0.9750197121464105,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.phase_deg,far-wake,-8.490988827110098,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.learned_contribution,far-wake,-0.00717044609794959,dimensionless,analytical Karman prior alone,derived_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv; derived/a04_prior_only_metrics.json,accepted,"prior-alone rel_L2 minus arm rel_L2; positive means the network improved on the prior. 201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.rel_L2,far-core,0.28949597842624675,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.amp_ratio,far-core,0.8387517940246538,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.corr,far-core,0.9765788676166026,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.phase_deg,far-core,-8.622994311329833,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.learned_contribution,far-core,-0.007567246742410272,dimensionless,analytical Karman prior alone,derived_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv; derived/a04_prior_only_metrics.json,accepted,"prior-alone rel_L2 minus arm rel_L2; positive means the network improved on the prior. 201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.rel_L2,other,11.281478849190037,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.amp_ratio,other,11.489159861210807,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.corr,other,0.35065447214748,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.phase_deg,other,-44.68182376443435,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.learned_contribution,other,-10.417805204770348,dimensionless,analytical Karman prior alone,derived_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv; derived/a04_prior_only_metrics.json,accepted,"prior-alone rel_L2 minus arm rel_L2; positive means the network improved on the prior. 201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.rel_L2,whole-domain,0.37069515802150554,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.amp_ratio,whole-domain,0.8647728395492775,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.corr,whole-domain,0.9371953098193957,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.phase_deg,whole-domain,-6.52661607589164,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_uniform_collocation,prior_collocation,v1_mode.v.learned_contribution,whole-domain,0.1077727753314035,dimensionless,analytical Karman prior alone,derived_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv; derived/a04_prior_only_metrics.json,accepted,"prior-alone rel_L2 minus arm rel_L2; positive means the network improved on the prior. 201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 34643 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.u.rel_L2,near-cylinder,0.054044514894485474,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.v.rel_L2,near-cylinder,0.07710184901952744,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.p.rel_L2,near-cylinder,0.01637609302997589,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.u.rel_L2,near-wake,0.35094743967056274,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.v.rel_L2,near-wake,1.0423684120178223,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.p.rel_L2,near-wake,0.9030953645706177,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.u.rel_L2,far-wake,0.7970743179321289,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.v.rel_L2,far-wake,1.1170227527618408,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.p.rel_L2,far-wake,5.268115043640137,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.u.rel_L2,far-core,0.8379988074302673,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.v.rel_L2,far-core,0.7684069275856018,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.p.rel_L2,far-core,4.034470558166504,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.u.rel_L2,other,0.25685784220695496,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.v.rel_L2,other,1.1279023885726929,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.p.rel_L2,other,1.973976731300354,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.u.rel_L2,whole-domain,0.5474520325660706,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.v.rel_L2,whole-domain,0.9219823479652405,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,field.p.rel_L2,whole-domain,1.2132055759429932,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,v1_mode.v.rel_L2,near-cylinder,0.4596029594947871,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
A05,prior_physics_wake_biased_grid,prior_collocation,v1_mode.v.amp_ratio,near-cylinder,0.7611925592514187,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a05_prior_collocation_summary.csv,accepted,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 26129 L-BFGS evaluations, not a controlled budget."
